date,rate,ma250
2019-09-20,7.0729999999999995,6.8636256
2019-09-23,7.0734,6.864523999999999
2019-09-24,7.0729,6.8653972
2019-09-25,7.0724,6.8662916
2019-09-26,7.0729,6.867238399999999
2019-09-27,7.073099999999999,6.8681272
2019-09-30,7.0729,6.868997200000001
2019-10-08,7.0725999999999996,6.869860000000001
2019-10-09,7.0728,6.8707392
2019-10-10,7.0729999999999995,6.8716884
2019-10-11,7.0727,6.8726032
2019-10-14,7.0725,6.8734648
2019-10-15,7.0708,6.8742912
2019-10-16,7.0746,6.8750728
2019-10-17,7.0789,6.8758056000000005
2019-10-18,7.069,6.876474
2019-10-21,7.068,6.877117200000001
2019-10-22,7.0668,6.877745200000001
2019-10-23,7.0752,6.878398
2019-10-24,7.0727,6.8790272
2019-10-25,7.0749,6.879679200000001
2019-10-28,7.0762,6.8803428
2019-10-29,7.061699999999999,6.8808796
2019-10-30,7.0582,6.8813576
2019-10-31,7.0533,6.8818764
2019-11-01,7.0437,6.882315999999999
2019-11-04,7.038200000000001,6.882726
2019-11-05,7.0385,6.8831164
2019-11-06,7.007999999999999,6.8833444
2019-11-07,7.000800000000001,6.8835968
2019-11-08,6.9945,6.883745199999999
2019-11-11,6.9933000000000005,6.883859999999999
2019-11-12,6.9988,6.883987200000001
2019-11-13,7.0026,6.8842492
2019-11-14,7.0083,6.884692
2019-11-15,7.0091,6.8850983999999995
2019-11-18,7.0037,6.885487200000001
2019-11-19,7.002999999999999,6.885834
2019-11-20,7.011799999999999,6.8861495999999995
2019-11-21,7.021699999999999,6.886446
2019-11-22,7.0306,6.8867168
2019-11-25,7.0397,6.8871148
2019-11-26,7.034400000000001,6.8874956
2019-11-27,7.0349,6.8878844
2019-11-28,7.027100000000001,6.8882948
2019-11-29,7.0298,6.888702
2019-12-02,7.0262,6.889027199999999
2019-12-03,7.0223,6.889360000000001
2019-12-04,7.038200000000001,6.8897904
2019-12-05,7.0521,6.8902176
2019-12-06,7.0383000000000004,6.8905856000000005
2019-12-09,7.0405,6.8909476
2019-12-10,7.04,6.891366400000001
2019-12-11,7.0385,6.8917776
2019-12-12,7.0253,6.892106399999999
2019-12-13,7.015599999999999,6.8925932
2019-12-16,6.991499999999999,6.893168800000001
2019-12-17,6.9971000000000005,6.8937176
2019-12-18,6.9969,6.8942396
2019-12-19,7.0025,6.8947724
2019-12-20,7.002000000000001,6.895182
2019-12-23,7.011699999999999,6.895603199999999
2019-12-24,7.011900000000001,6.896143199999999
2019-12-25,7.0066999999999995,6.89667
2019-12-26,6.9801,6.8970272
2019-12-27,6.9879,6.8974372
2019-12-30,6.980499999999999,6.8978116
2019-12-31,6.9762,6.898142
2020-01-02,6.9614,6.8984575999999995
2020-01-03,6.9681,6.8987276
2020-01-06,6.971799999999999,6.8990472
2020-01-07,6.968999999999999,6.899385199999999
2020-01-08,6.945,6.8996076
2020-01-09,6.9497,6.8999536
2020-01-10,6.9351,6.9003011999999995
2020-01-13,6.9263,6.9005540000000005
2020-01-14,6.8953999999999995,6.9007012
2020-01-15,6.8845,6.9008324000000005
2020-01-16,6.880700000000001,6.900994399999999
2020-01-17,6.8877999999999995,6.9011352
2020-01-20,6.8664,6.9013368
2020-01-21,6.8606,6.9016156
2020-01-22,6.8853,6.9021327999999995
2020-01-23,6.8876,6.9026664
2020-02-03,6.9249,6.90332
2020-02-04,6.9779,6.9041948
2020-02-05,6.9823,6.905058
2020-02-06,6.9985,6.9059424
2020-02-07,6.9768,6.906708
2020-02-10,6.9863,6.907465599999999
2020-02-11,6.9897,6.9083036
2020-02-12,6.971799999999999,6.9090144
2020-02-13,6.9785,6.9099396
2020-02-14,6.984299999999999,6.9109343999999995
2020-02-17,6.979500000000001,6.9119152
2020-02-18,6.9826,6.9130356
2020-02-19,7.0012,6.9142079999999995
2020-02-20,7.0026,6.9152204
2020-02-21,7.021,6.9161984
2020-02-24,7.0246,6.9172268
2020-02-25,7.0232,6.918222
2020-02-26,7.0126,6.9192232
2020-02-27,7.0215,6.920245599999999
2020-02-28,7.0066,6.921215200000001
2020-03-02,6.9811000000000005,6.9221164
2020-03-03,6.9516,6.923034799999999
2020-03-04,6.9514,6.92398
2020-03-05,6.9403,6.9248888
2020-03-06,6.9337,6.925842800000001
2020-03-09,6.926,6.926804
2020-03-10,6.9389,6.927799200000001
2020-03-11,6.9612,6.9288612
2020-03-12,6.964099999999999,6.929898000000001
2020-03-13,7.0033,6.931112
2020-03-16,7.001799999999999,6.932298
2020-03-17,7.0094,6.9334916
2020-03-18,7.0328,6.9347288
2020-03-19,7.0522,6.9360568
2020-03-20,7.1052,6.9376264
2020-03-23,7.093999999999999,6.9391568
2020-03-24,7.0999,6.9407528
2020-03-25,7.074199999999999,6.942182799999999
2020-03-26,7.0691999999999995,6.9436244
2020-03-27,7.0427,6.9449704
2020-03-30,7.044700000000001,6.9463088
2020-03-31,7.0851,6.9479092
2020-04-01,7.077100000000001,6.949439999999999
2020-04-02,7.099500000000001,6.950998800000001
2020-04-03,7.110399999999999,6.9526236
2020-04-07,7.0939,6.9541428
2020-04-08,7.0483,6.9554308
2020-04-09,7.0536,6.9567112
2020-04-10,7.035399999999999,6.9579756
2020-04-13,7.03,6.9592312000000005
2020-04-14,7.0405999999999995,6.960516
2020-04-15,7.0402,6.9618548
2020-04-16,7.0714,6.96326
2020-04-17,7.0718,6.964690399999999
2020-04-20,7.0657000000000005,6.9661092
2020-04-21,7.0752,6.9675748
2020-04-22,7.0903,6.969048000000001
2020-04-23,7.0887,6.970558
2020-04-24,7.080299999999999,6.9720404
2020-04-27,7.0703,6.9734776
2020-04-28,7.071000000000001,6.9749972
2020-04-29,7.070399999999999,6.9764615999999995
2020-04-30,7.0571,6.977876
2020-05-06,7.069,6.9793192
2020-05-07,7.0931,6.980809600000001
2020-05-08,7.0788,6.982202
2020-05-11,7.0769,6.9835868
2020-05-12,7.091900000000001,6.985030399999999
2020-05-13,7.0875,6.986466
2020-05-14,7.0948,6.987907600000001
2020-05-15,7.0936,6.989236399999999
2020-05-18,7.103,6.99061
2020-05-19,7.0912,6.9919088
2020-05-20,7.095599999999999,6.9931264
2020-05-21,7.086799999999999,6.994292000000001
2020-05-22,7.0939,6.9953216
2020-05-25,7.120900000000001,6.996345600000001
2020-05-26,7.1293,6.997387599999999
2020-05-27,7.1091999999999995,6.9982808
2020-05-28,7.1277,6.9991964
2020-05-29,7.1316,7.0001268
2020-06-01,7.1315,7.001055999999999
2020-06-02,7.1167,7.0019252
2020-06-03,7.1074,7.0027576
2020-06-04,7.1012,7.003592800000001
2020-06-05,7.0965,7.0043896
2020-06-08,7.0882000000000005,7.005147200000001
2020-06-09,7.0711,7.0058356
2020-06-10,7.0703,7.00652
2020-06-11,7.0608,7.0072048
2020-06-12,7.0865,7.0080219999999995
2020-06-15,7.090199999999999,7.0088216
2020-06-16,7.0755,7.009545599999999
2020-06-17,7.0873,7.0103248
2020-06-18,7.0903,7.011113999999999
2020-06-19,7.0913,7.0119064
2020-06-22,7.0865,7.012678800000001
2020-06-23,7.0671,7.013372400000001
2020-06-24,7.055499999999999,7.0140184
2020-06-29,7.0808,7.0147648
2020-06-30,7.0795,7.0155256
2020-07-01,7.071000000000001,7.0162876
2020-07-02,7.0565999999999995,7.017125200000001
2020-07-03,7.0638,7.0179792
2020-07-06,7.0663,7.0188124
2020-07-07,7.031000000000001,7.019456
2020-07-08,7.020700000000001,7.0200276
2020-07-09,7.008500000000001,7.0205627999999995
2020-07-10,6.994299999999999,7.0210536
2020-07-13,6.9965,7.0216344
2020-07-14,6.9996,7.0221768
2020-07-15,6.998200000000001,7.0226876
2020-07-16,6.9913,7.023174
2020-07-17,7.0043,7.0236388
2020-07-20,6.9928,7.0240688
2020-07-21,6.9862,7.0244712
2020-07-22,6.971799999999999,7.0248876000000005
2020-07-23,6.992100000000001,7.0253912
2020-07-24,6.9938,7.025895600000001
2020-07-27,7.0028999999999995,7.0264232
2020-07-28,6.9895000000000005,7.0268504
2020-07-29,6.9969,7.0273335999999995
2020-07-30,6.9902,7.0278404
2020-07-31,6.9848,7.028276
2020-08-03,6.997999999999999,7.0287408000000005
2020-08-04,6.9803,7.0291179999999995
2020-08-05,6.9752,7.029524
2020-08-06,6.9437999999999995,7.0297808
2020-08-07,6.9408,7.0300156
2020-08-10,6.9649,7.0303304
2020-08-11,6.9711,7.030678400000001
2020-08-12,6.959700000000001,7.030942
2020-08-13,6.9429,7.0311152
2020-08-14,6.940499999999999,7.0311872
2020-08-17,6.9362,7.031058799999999
2020-08-18,6.9325,7.030790400000001
2020-08-19,6.916799999999999,7.030442
2020-08-20,6.9274000000000004,7.0300972
2020-08-21,6.9107,7.0296556
2020-08-24,6.9194,7.0292028
2020-08-25,6.9183,7.0287512
2020-08-26,6.9079,7.0282756
2020-08-27,6.8903,7.027712
2020-08-28,6.8891,7.0271224000000005
2020-08-31,6.860499999999999,7.0263828
2020-09-01,6.8498,7.0256088
2020-09-02,6.8376,7.0247632
2020-09-03,6.831900000000001,7.023862
2020-09-04,6.8359000000000005,7.0229776
2020-09-07,6.8386000000000005,7.022008
2020-09-08,6.8364,7.021019600000001
2020-09-09,6.8423,7.0200456
2020-09-10,6.833099999999999,7.0190264
2020-09-11,6.8389,7.0180288
2020-09-14,6.8361,7.0170196
2020-09-15,6.8222000000000005,7.0159572
2020-09-16,6.7825,7.0147464
2020-09-17,6.7675,7.0134744
2020-09-18,6.7591,7.0121704
2020-09-21,6.7595,7.01087
2020-09-22,6.7872,7.0096815999999995
2020-09-23,6.7986,7.0085375999999995
2020-09-24,6.8027999999999995,7.007486
2020-09-25,6.8121,7.0064424
2020-09-28,6.8252,7.005452
2020-09-29,6.8171,7.0044276
2020-09-30,6.8101,7.003376
2020-10-09,6.7796,7.002200800000001
2020-10-12,6.7126,7.0007596
2020-10-13,6.7296000000000005,6.9993884
2020-10-14,6.7473,6.998086
2020-10-15,6.7374,6.9967432
2020-10-16,6.7332,6.9953844
2020-10-19,6.7010000000000005,6.993898
2020-10-20,6.693,6.9923788
2020-10-21,6.6781,6.9907992
2020-10-22,6.6556,6.9891308
2020-10-23,6.6703,6.987522
2020-10-26,6.6725,6.9859288
2020-10-27,6.6989,6.984426
2020-10-28,6.7195,6.982988399999999
2020-10-29,6.726,6.9816164
2020-10-30,6.7232,6.9802371999999995
2020-11-02,6.705,6.97879
2020-11-03,6.6957,6.977272
2020-11-04,6.6771,6.9756896
2020-11-05,6.689500000000001,6.974148
2020-11-06,6.629,6.9723592
2020-11-09,6.6123,6.9705616
2020-11-10,6.589700000000001,6.9686876
2020-11-11,6.607,6.9669024
2020-11-12,6.6236,6.965222
2020-11-13,6.6285,6.9635832
2020-11-16,6.6048,6.9618484
2020-11-17,6.5762,6.9601212
2020-11-18,6.5592999999999995,6.9583552
2020-11-19,6.5484,6.956570800000001
2020-11-20,6.5786,6.954912
2020-11-23,6.5719,6.9532044
2020-11-24,6.580900000000001,6.951517599999999
2020-11-25,6.5749,6.949783999999999
2020-11-26,6.577999999999999,6.9480596
2020-11-27,6.5755,6.946346800000001
2020-11-30,6.578200000000001,6.944647600000001
2020-12-01,6.5921,6.942968800000001
2020-12-02,6.5611,6.9411264
2020-12-03,6.5592,6.939240799999999
2020-12-04,6.550700000000001,6.9372848
2020-12-07,6.5362,6.935292
2020-12-08,6.532,6.9332804
2020-12-09,6.5311,6.9312964
2020-12-10,6.5476,6.929367600000001
2020-12-11,6.5405,6.9274248
2020-12-14,6.5361,6.925479999999999
2020-12-15,6.5434,6.9235008
2020-12-16,6.5355,6.9214344
2020-12-17,6.5362,6.919426
2020-12-18,6.531499999999999,6.91739
2020-12-21,6.550700000000001,6.9154328
2020-12-22,6.5387,6.9134336
2020-12-23,6.5558000000000005,6.9115556
2020-12-24,6.5361,6.9096376
2020-12-25,6.5333000000000006,6.9078048
2020-12-28,6.5236,6.9059108
2020-12-29,6.5451,6.9041036
2020-12-30,6.5325,6.9022236
2020-12-31,6.5249,6.9003152
2021-01-04,6.540800000000001,6.8984316
2021-01-05,6.476,6.896288
2021-01-06,6.4604,6.8941028
2021-01-07,6.460800000000001,6.8920256
2021-01-08,6.4708000000000006,6.8899572
2021-01-11,6.4764,6.887940799999999
2021-01-12,6.4823,6.8859652
2021-01-13,6.4605,6.883961599999999
2021-01-14,6.474600000000001,6.8819875999999995
2021-01-15,6.4633,6.8799536
2021-01-18,6.484500000000001,6.8780156
2021-01-19,6.488300000000001,6.8761887999999995
2021-01-20,6.4836,6.874324400000001
2021-01-21,6.469600000000001,6.872462400000001
2021-01-22,6.4616999999999996,6.870604
2021-01-25,6.4819,6.86895
2021-01-26,6.4847,6.8673508000000005
2021-01-27,6.4665,6.865694
2021-01-28,6.484500000000001,6.864080800000001
2021-01-29,6.4709,6.8624988
2021-02-01,6.4623,6.8609056
2021-02-02,6.4736,6.8592588
2021-02-03,6.466900000000001,6.857576
2021-02-04,6.4605,6.855718400000001
2021-02-05,6.471,6.853690800000001
2021-02-08,6.4677999999999995,6.8516328
2021-02-09,6.4533000000000005,6.849452
2021-02-10,6.4391,6.8473011999999995
2021-02-18,6.4536,6.8451704
2021-02-19,6.4624,6.8430612
2021-02-22,6.4563,6.8409992
2021-02-23,6.4516,6.8388916
2021-02-24,6.4615,6.8368004
2021-02-25,6.4522,6.8346912
2021-02-26,6.4713,6.8326459999999996
2021-03-01,6.4754,6.8305428
2021-03-02,6.4625,6.8283824
2021-03-03,6.4565,6.826124399999999
2021-03-04,6.4758000000000004,6.8239292
2021-03-05,6.490399999999999,6.821797999999999
2021-03-08,6.479500000000001,6.8196655999999996
2021-03-09,6.5338,6.817714800000001
2021-03-10,6.510599999999999,6.815730799999999
2021-03-11,6.497000000000001,6.8137944
2021-03-12,6.484500000000001,6.811926000000001
2021-03-15,6.501,6.810124399999999
2021-03-16,6.5028999999999995,6.808374799999999
2021-03-17,6.4978,6.8066312
2021-03-18,6.4859,6.8048708
2021-03-19,6.5098,6.8031543999999995
2021-03-22,6.5191,6.801386
2021-03-23,6.5036000000000005,6.799544
2021-03-24,6.5228,6.797622
2021-03-25,6.528200000000001,6.7957276
2021-03-26,6.5376,6.7938404
2021-03-29,6.5416,6.7918756
2021-03-30,6.5641,6.7899232000000005
2021-03-31,6.5713,6.7877876
2021-04-01,6.558400000000001,6.7856452
2021-04-02,6.5649,6.7835052000000005
2021-04-06,6.5527,6.7814192
2021-04-07,6.5384,6.779296
2021-04-08,6.5463,6.777310399999999
2021-04-09,6.540900000000001,6.7752951999999995
2021-04-12,6.557799999999999,6.773186
2021-04-13,6.5454,6.7710592
2021-04-14,6.5362,6.768806
2021-04-15,6.5297,6.7664832
2021-04-16,6.5288,6.764222800000001
2021-04-19,6.523300000000001,6.7621228
2021-04-20,6.5103,6.7599496
2021-04-21,6.5046,6.7578264
2021-04-22,6.4902,6.7556671999999995
2021-04-23,6.4934,6.7534784
2021-04-26,6.4913,6.7512828
2021-04-27,6.4924,6.7489668
2021-04-28,6.4853,6.7466208000000005
2021-04-29,6.4715,6.744244
2021-04-30,6.4672,6.7418119999999995
2021-05-06,6.4895000000000005,6.7394088000000005
2021-05-07,6.4677999999999995,6.7369252
2021-05-10,6.4425,6.734374
2021-05-11,6.4254,6.7317944
2021-05-12,6.425800000000001,6.7292136000000005
2021-05-13,6.4612,6.7267768
2021-05-14,6.4525,6.7243584
2021-05-17,6.430700000000001,6.7218051999999995
2021-05-18,6.435700000000001,6.7191756
2021-05-19,6.4254999999999995,6.7165624
2021-05-20,6.4464,6.7140404
2021-05-21,6.43,6.7113928000000005
2021-05-24,6.4408,6.708805999999999
2021-05-25,6.4283,6.7061399999999995
2021-05-26,6.4099,6.7034052
2021-05-27,6.403,6.7006052
2021-05-28,6.385800000000001,6.697783600000001
2021-05-31,6.368200000000001,6.6948739999999995
2021-06-01,6.357200000000001,6.691955599999999
2021-06-02,6.3773,6.689089200000001
2021-06-03,6.3811,6.68613
2021-06-04,6.4072000000000005,6.683241600000001
2021-06-07,6.3963,6.68039
2021-06-08,6.3909,6.6774428
2021-06-09,6.395599999999999,6.6744988
2021-06-10,6.397200000000001,6.671561600000001
2021-06-11,6.385599999999999,6.6686372
2021-06-15,6.407,6.6658356
2021-06-16,6.4078,6.663062
2021-06-17,6.4298,6.6603952
2021-06-18,6.4361,6.6577868
2021-06-21,6.4546,6.6553208
2021-06-22,6.4613,6.6528848
2021-06-23,6.4621,6.65049
2021-06-24,6.4824,6.648073600000001
2021-06-25,6.4744,6.6456104
2021-06-28,6.4578,6.6431396000000005
2021-06-29,6.4567,6.640617199999999
2021-06-30,6.4601,6.6380964
2021-07-01,6.4709,6.6356148
2021-07-02,6.4712,6.6331536
2021-07-05,6.4695,6.6307632
2021-07-06,6.4613,6.6283864
2021-07-07,6.4762,6.625967999999999
2021-07-08,6.4704999999999995,6.623532
2021-07-09,6.475499999999999,6.621150000000001
2021-07-12,6.4785,6.6188376
2021-07-13,6.475700000000001,6.6164852000000005
2021-07-14,6.480599999999999,6.6141424
2021-07-15,6.4639999999999995,6.6118744
2021-07-16,6.4704999999999995,6.6096736
2021-07-19,6.47,6.6075196
2021-07-20,6.485499999999999,6.605484399999999
2021-07-21,6.4835,6.6034324
2021-07-22,6.4651,6.6012944000000005
2021-07-23,6.465,6.5991616
2021-07-26,6.4763,6.5971016
2021-07-27,6.473400000000001,6.594978
2021-07-28,6.4929,6.592978400000001
2021-07-29,6.494199999999999,6.5910104
2021-07-30,6.4601999999999995,6.588964
2021-08-02,6.466,6.5868596
2021-08-03,6.461,6.5847284
2021-08-04,6.4655,6.5825788
2021-08-05,6.4691,6.5804972
2021-08-06,6.4625,6.5783596
2021-08-09,6.484,6.5763348
2021-08-10,6.4841999999999995,6.5743324
2021-08-11,6.483099999999999,6.5722727999999995
2021-08-12,6.4754,6.5702532
2021-08-13,6.4799,6.568272
2021-08-16,6.471699999999999,6.5663836
2021-08-17,6.4765,6.564526400000001
2021-08-18,6.491499999999999,6.562632799999999
2021-08-19,6.4853,6.5606896
2021-08-20,6.4984,6.5588444
2021-08-23,6.4969,6.5570604
2021-08-24,6.480499999999999,6.5552204000000005
2021-08-25,6.472799999999999,6.5533668
2021-08-26,6.473,6.5515288
2021-08-27,6.4863,6.5498068
2021-08-30,6.4677,6.547968
2021-08-31,6.467899999999999,6.5461968
2021-09-01,6.468,6.5443912
2021-09-02,6.4594000000000005,6.5425556
2021-09-03,6.4577,6.540754799999999
2021-09-06,6.4529,6.539005199999999
2021-09-07,6.4533000000000005,6.537262
2021-09-08,6.4674000000000005,6.5356895999999995
2021-09-09,6.4615,6.5341363999999995
2021-09-10,6.4566,6.5326124
2021-09-13,6.4497,6.5310836
2021-09-14,6.45,6.52954
2021-09-15,6.449199999999999,6.527982400000001
2021-09-16,6.433,6.5263688
2021-09-17,6.4527,6.5248104
2021-09-22,6.4693,6.5233552
2021-09-23,6.4749,6.5218992
2021-09-24,6.4599,6.5203944
2021-09-27,6.4695,6.5189836
2021-09-28,6.460800000000001,6.5176968
2021-09-29,6.4662,6.516491599999999
2021-09-30,6.485399999999999,6.5153967999999995
2021-10-08,6.4604,6.5142004
2021-10-11,6.4479,6.5128432
2021-10-12,6.4447,6.5114276
2021-10-13,6.4612,6.5100612
2021-10-14,6.4414,6.508578399999999
2021-10-15,6.4386,6.507032000000001
2021-10-18,6.43,6.5054836
2021-10-19,6.430700000000001,6.503966
2021-10-20,6.4069,6.5024752
2021-10-21,6.388999999999999,6.5011808
2021-10-22,6.403200000000001,6.4998752
2021-10-25,6.3924,6.498455600000001
2021-10-26,6.388999999999999,6.497062
2021-10-27,6.385599999999999,6.4956716
2021-10-28,6.395700000000001,6.4944504
2021-10-29,6.390700000000001,6.493241199999999
2021-11-01,6.4192,6.4922056
2021-11-02,6.4009,6.4911868
2021-11-03,6.4079,6.4901372
2021-11-04,6.394299999999999,6.4890244
2021-11-05,6.398,6.487820800000001
2021-11-08,6.3959,6.486526400000001
2021-11-09,6.3903,6.4851836
2021-11-10,6.3948,6.48387
2021-11-11,6.4145,6.482708
2021-11-12,6.406499999999999,6.4815512
2021-11-15,6.389600000000001,6.4804012
2021-11-16,6.3924,6.4792128
2021-11-17,6.3935,6.478270800000001
2021-11-18,6.3803,6.4773428
2021-11-19,6.3825,6.476514
2021-11-22,6.3952,6.4756668
2021-11-23,6.3929,6.474744
2021-11-24,6.3903,6.473791200000001
2021-11-25,6.398,6.472964
2021-11-26,6.3936,6.472233600000001
2021-11-29,6.3872,6.4715451999999996
2021-11-30,6.3794,6.4708692
2021-12-01,6.369299999999999,6.470032
2021-12-02,6.3719,6.469232
2021-12-03,6.3738,6.4684036
2021-12-06,6.3702,6.467584800000001
2021-12-07,6.3738,6.466768
2021-12-08,6.3677,6.4659368
2021-12-09,6.3498,6.465023199999999
2021-12-10,6.3702,6.4641356
2021-12-13,6.3669,6.4633588
2021-12-14,6.3675,6.462592000000001
2021-12-15,6.3716,6.4618756
2021-12-16,6.3637,6.4611856
2021-12-17,6.3651,6.460518
2021-12-20,6.3933,6.4599668
2021-12-21,6.3729,6.459268
2021-12-22,6.370299999999999,6.4585872
2021-12-23,6.3651,6.4579032
2021-12-24,6.369199999999999,6.4572064000000005
2021-12-27,6.3686,6.456538800000001
2021-12-28,6.3728,6.455885200000001
2021-12-29,6.3735,6.4552532000000005
2021-12-30,6.3674,6.45452
2021-12-31,6.3757,6.453867999999999
2022-01-04,6.3794,6.4531624
2022-01-05,6.3778999999999995,6.4525296
2022-01-06,6.3728,6.4518876
2022-01-07,6.374199999999999,6.45129
2022-01-10,6.3652999999999995,6.4505707999999995
2022-01-11,6.3684,6.4499144
2022-01-12,6.3658,6.4492780000000005
2022-01-13,6.3542,6.4485316
2022-01-14,6.3677,6.4480984
2022-01-17,6.3599,6.4476964
2022-01-18,6.3521,6.4472616
2022-01-19,6.3624,6.446828
2022-01-20,6.3485000000000005,6.446316400000001
2022-01-21,6.3492,6.445784
2022-01-24,6.3411,6.445306400000001
2022-01-25,6.341799999999999,6.4447752000000005
2022-01-26,6.3246,6.4442204
2022-01-27,6.3382000000000005,6.4436352
2022-01-28,6.3746,6.443180399999999
2022-02-07,6.358,6.442678
2022-02-08,6.3569,6.4422272000000005
2022-02-09,6.3652999999999995,6.4418416
2022-02-10,6.3599,6.441353599999999
2022-02-11,6.368099999999999,6.4408872
2022-02-14,6.3664,6.4404867999999995
2022-02-15,6.360499999999999,6.4399907999999995
2022-02-16,6.3463,6.439492399999999
2022-02-17,6.3321000000000005,6.4389715999999995
2022-02-18,6.3343,6.4384144
2022-02-21,6.3401,6.437907200000001
2022-02-22,6.3487,6.43746
2022-02-23,6.3313,6.436901199999999
2022-02-24,6.327999999999999,6.436342
2022-02-25,6.3346,6.4358672
2022-02-28,6.3222000000000005,6.4353996
2022-03-01,6.3014,6.4347908
2022-03-02,6.3351,6.434281599999999
2022-03-03,6.3016,6.4336628000000005
2022-03-04,6.3288,6.4331716
2022-03-07,6.347799999999999,6.432716800000001
2022-03-08,6.3185,6.432182
2022-03-09,6.3178,6.431568
2022-03-10,6.310499999999999,6.430908399999999
2022-03-11,6.3306,6.4303808
2022-03-14,6.350599999999999,6.4299572000000005
2022-03-15,6.376,6.429558
2022-03-16,6.38,6.4291164
2022-03-17,6.340599999999999,6.4285608000000005
2022-03-18,6.3425,6.4277956
2022-03-21,6.3677,6.427224
2022-03-22,6.3664,6.4267016
2022-03-23,6.3558,6.4261868
2022-03-24,6.364,6.4256388
2022-03-25,6.3739,6.4251228000000005
2022-03-28,6.373200000000001,6.4246244
2022-03-29,6.364,6.4241368
2022-03-30,6.356599999999999,6.4235240000000005
2022-03-31,6.3482,6.4228404
2022-04-01,6.3509,6.4222296000000005
2022-04-06,6.3799,6.421658000000001
2022-04-07,6.3659,6.421008799999999
2022-04-08,6.3652999999999995,6.4203196
2022-04-11,6.3645000000000005,6.4196112
2022-04-12,6.3795,6.4188728
2022-04-13,6.3751999999999995,6.4180884
2022-04-14,6.354,6.4172708
2022-04-15,6.389600000000001,6.4165696
2022-04-18,6.3763,6.415864
2022-04-19,6.372000000000001,6.4151984
2022-04-20,6.3996,6.4146116
2022-04-21,6.409800000000001,6.4140872
2022-04-22,6.4596,6.413694400000001
2022-04-25,6.4909,6.4134764
2022-04-26,6.559,6.4135676
2022-04-27,6.5598,6.4136880000000005
2022-04-28,6.562799999999999,6.413824
2022-04-29,6.6177,6.414201599999999
2022-05-05,6.567200000000001,6.4144292
2022-05-06,6.6332,6.4149436
2022-05-09,6.6899,6.4157424
2022-05-10,6.7134,6.4166224000000005
2022-05-11,6.729,6.4175732000000005
2022-05-12,6.7292,6.4185204
2022-05-13,6.7898000000000005,6.4197384
2022-05-16,6.787100000000001,6.4210008
2022-05-17,6.785399999999999,6.4222736000000005
2022-05-18,6.742100000000001,6.423284
2022-05-19,6.7524,6.424422399999999
2022-05-20,6.7487,6.4256472
2022-05-23,6.675599999999999,6.426648
2022-05-24,6.6566,6.4275712
2022-05-25,6.655,6.428346400000001
2022-05-26,6.6766,6.4292428
2022-05-27,6.7387,6.4304748
2022-05-30,6.7048000000000005,6.4315511999999995
2022-05-31,6.6607,6.432492
2022-06-01,6.6651,6.4333668
2022-06-02,6.7095,6.434484799999999
2022-06-06,6.669099999999999,6.435398
2022-06-07,6.6649,6.4363444
2022-06-08,6.6634,6.4373584
2022-06-09,6.6811,6.4384708
2022-06-10,6.699400000000001,6.4397252
2022-06-13,6.7182,6.4411252
2022-06-14,6.748200000000001,6.442689200000001
2022-06-15,6.751799999999999,6.4441872
2022-06-16,6.7099,6.4455024
2022-06-17,6.6923,6.4466428
2022-06-20,6.712000000000001,6.4479056
2022-06-21,6.6851,6.4490824
2022-06-22,6.7109000000000005,6.4503436
2022-06-23,6.7078999999999995,6.451586399999999
2022-06-24,6.7,6.452844
2022-06-27,6.685,6.453955999999999
2022-06-28,6.693,6.4550968
2022-06-29,6.7035,6.4561916
2022-06-30,6.7114,6.4572928
2022-07-01,6.6863,6.4582196
2022-07-04,6.7071000000000005,6.4592028
2022-07-05,6.6986,6.4601488
2022-07-06,6.724600000000001,6.4611176
2022-07-07,6.7143,6.4620772
2022-07-08,6.7098,6.463085199999999
2022-07-11,6.696000000000001,6.4640424
2022-07-12,6.7287,6.4651168
2022-07-13,6.7282,6.466146
2022-07-14,6.7265,6.4671672
2022-07-15,6.750299999999999,6.4682904
2022-07-18,6.7447,6.469424
2022-07-19,6.7451,6.4704996
2022-07-20,6.7465,6.4716036
2022-07-21,6.7620000000000005,6.4727496
2022-07-22,6.7522,6.4738444
2022-07-25,6.7543,6.4749588000000005
2022-07-26,6.7483,6.4760295999999995
2022-07-27,6.7730999999999995,6.477265999999999
2022-07-28,6.7411,6.478348400000001
2022-07-29,6.7437000000000005,6.4794432
2022-08-01,6.7467,6.480488
2022-08-02,6.7462,6.4815388
2022-08-03,6.7813,6.4828035999999996
2022-08-04,6.7636,6.483998
2022-08-05,6.7405,6.4850547999999995
2022-08-08,6.769500000000001,6.4862392
2022-08-09,6.7584,6.4873012
2022-08-10,6.7612,6.4883692
2022-08-11,6.7324,6.489458000000001
2022-08-12,6.7413,6.4905592
2022-08-15,6.7410000000000005,6.491679199999999
2022-08-16,6.773,6.492909199999999
2022-08-17,6.7863,6.494178
2022-08-18,6.7802,6.4954488
2022-08-19,6.8065,6.4967388
2022-08-22,6.8198,6.4980812
2022-08-23,6.8523000000000005,6.499558
2022-08-24,6.8388,6.5010116
2022-08-25,6.8536,6.502506400000001
2022-08-26,6.8486,6.504013999999999
2022-08-29,6.869800000000001,6.5055872
2022-08-30,6.880199999999999,6.507142
2022-08-31,6.890599999999999,6.508763200000001
2022-09-01,6.8821,6.510298000000001
2022-09-02,6.891699999999999,6.5118772
